domain,agency,status,redirect,valid,sitemap,allowed,source
nhtsa.gov,"Department of Transportation",200,"https://www.nhtsa.gov/robots.txt",true,"https://www.nhtsa.gov/sitemap.xml",true,robots.txt
jccbi.gov,"Department of Transportation",500,"http://www.jccbi.gov/",false,"null",false,undefined
flyhealthy.gov,"Department of Transportation",500,"http://www.flyhealthy.gov/",false,"null",false,undefined
flightrights.gov,"Department of Transportation",200,"https://www.transportation.gov/airconsumer/airline-customer-service-dashboard",false,"null",false,false
faasafety.gov,"Department of Transportation",200,"https://www.faasafety.gov/robots.txt",true,"null",true,robots.txt
faa.gov,"Department of Transportation",200,"https://www.faa.gov/robots.txt",true,"null",true,robots.txt
esc.gov,"Department of Transportation",404,"https://www.esc.gov/robots.txt",false,"null",false,false
ems.gov,"Department of Transportation",200,"https://www.ems.gov/robots.txt",true,"null",true,robots.txt
dotideahub.gov,"Department of Transportation",500,"http://www.dotideahub.gov/",false,"null",false,undefined
dot.gov,"Department of Transportation",200,"https://www.transportation.gov/robots.txt",true,"null",true,robots.txt
distraction.gov,"Department of Transportation",500,"https://www.distraction.gov/",false,"null",false,undefined
distracteddriving.gov,"Department of Transportation",200,"https://www.nhtsa.gov/risky-driving/distracted-driving",true,"null",true,meta
bts.gov,"Department of Transportation",200,"https://www.bts.gov/robots.txt",true,"null",true,robots.txt
911.gov,"Department of Transportation",200,"https://www.911.gov/robots.txt",true,"null",true,robots.txt
usmission.gov,"Department of State",200,"https://www.usmission.gov/robots.txt",true,"null",true,robots.txt
usembassy.gov,"Department of State",200,"https://www.usembassy.gov/robots.txt",true,"null",true,robots.txt
usdoscloud.gov,"Department of State",500,"http://www.usdoscloud.gov/",false,"null",false,undefined
usconsulate.gov,"Department of State",500,"http://www.usconsulate.gov/",false,"null",false,undefined
usaseanconnect.gov,"Department of State",500,"http://www.usaseanconnect.gov/",false,"null",false,undefined
supportfan.gov,"Department of State",500,"http://www.supportfan.gov/",false,"null",false,undefined
stateoig.gov,"Department of State",403,"https://www.stateoig.gov/",false,"null",false,undefined
state.gov,"Department of State",200,"https://www.state.gov/robots.txt",true,"null",true,robots.txt
securitytestfan.gov,"Department of State",500,"http://www.securitytestfan.gov/",false,"null",false,undefined
preprodfan.gov,"Department of State",500,"http://www.preprodfan.gov/",false,"null",false,undefined
pepfar.gov,"Department of State",200,"https://www.pepfar.gov/robots.txt",true,"null",true,robots.txt
osac.gov,"Department of State",200,"https://www.osac.gov/robots.txt",true,"null",true,robots.txt
ibwc.gov,"Department of State",500,"http://www.ibwc.gov/",false,"null",false,undefined
iawg.gov,"Department of State",500,"http://www.iawg.gov/",false,"null",false,undefined
fsgb.gov,"Department of State",200,"https://www.fsgb.gov/robots.txt",true,"null",true,robots.txt
fan.gov,"Department of State",404,"https://fan.gov/robots.txt",false,"null",false,false
devtestfan1.gov,"Department of State",500,"http://www.devtestfan1.gov/",false,"null",false,undefined
america.gov,"Department of State",500,"http://america.gov/robots.txt",false,"null",false,false
youthrules.gov,"Department of Labor",200,"https://www.dol.gov/agencies/whd/youthrules",false,"null",false,false
wrp.gov,"Department of Labor",200,"https://www.wrp.gov/robots.txt",true,"null",true,robots.txt
worker.gov,"Department of Labor",200,"https://www.worker.gov/robots.txt",true,"https://www.worker.gov/sitemap_index.xml",true,robots.txt
workcenter.gov,"Department of Labor",200,"https://www.workcenter.gov/robots.txt",true,"https://www.workcenter.gov/sitemap_index.xml",true,robots.txt
whistleblowers.gov,"Department of Labor",200,"https://www.whistleblowers.gov/robots.txt",true,"https://www.whistleblowers.gov/sitemap.xml",true,robots.txt
veterans.gov,"Department of Labor",200,"https://www.dol.gov/agencies/vets?utm_source=veterans_gov&utm_medium=redirect&utm_campaign=veterans_gov_redirect",false,"null",false,false
unionreports.gov,"Department of Labor",200,"https://www.dol.gov/agencies/olms/public-disclosure-room#union",false,"null",false,false
unemployment.gov,"Department of Labor",200,"https://www.dol.gov/robots.txt",true,"null",true,robots.txt
ui.gov,"Department of Labor",200,"https://www.dol.gov/robots.txt",true,"null",true,robots.txt
trainingproviderresults.gov,"Department of Labor",404,"https://www.trainingproviderresults.gov/robots.txt",false,"null",false,false
trabajadormigrante.gov,"Department of Labor",200,"https://www.dol.gov/general/trabajadormigrante",false,"null",false,false
persuader-reports.gov,"Department of Labor",500,"https://oprs.dol.gov/",false,"null",false,undefined
osha.gov,"Department of Labor",200,"https://www.osha.gov/robots.txt",true,"https://www.osha.gov/sites/default/files/sitemap-index.xml",true,robots.txt
mshastanddown.gov,"Department of Labor",200,"https://www.msha.gov/stand-down-save-lives",true,"null",true,meta
msha.gov,"Department of Labor",200,"https://www.msha.gov/robots.txt",true,"null",true,robots.txt
migrantworker.gov,"Department of Labor",200,"https://www.dol.gov/general/migrantworker",false,"null",false,false
labor.gov,"Department of Labor",500,"http://www.labor.gov/",false,"null",false,undefined
jobcorps.gov,"Department of Labor",200,"https://www.jobcorps.gov/robots.txt",true,"null",true,robots.txt
hirevets.gov,"Department of Labor",200,"https://www.hirevets.gov/robots.txt",true,"null",true,robots.txt
govloans.gov,"Department of Labor",200,"https://www.usa.gov/government-loan?utm_source=usa_benefits-gov&utm_medium=redirect&utm_campaign=redirect_govloans-gov",false,"null",false,false
goodjobs.gov,"Department of Labor",403,"https://www.dol.gov/general/good-jobs",false,"null",false,undefined
employer.gov,"Department of Labor",200,"https://www.employer.gov/robots.txt",true,"https://www.employer.gov/sitemap_index.xml",true,robots.txt
doleta.gov,"Department of Labor",200,"https://www.dol.gov/agencies/eta",false,"null",false,false
dol.gov,"Department of Labor",200,"https://www.dol.gov/robots.txt",true,"null",true,robots.txt
dol-esa.gov,"Department of Labor",500,"http://www.dol-esa.gov/",false,"null",false,undefined
bls.gov,"Department of Labor",200,"https://www.bls.gov/robots.txt",true,"https://www.bls.gov/sitemap.xml",true,robots.txt
benefits.gov,"Department of Labor",200,"https://www.usa.gov/benefit-finder?utm_source=usa_benefits-gov&utm_medium=redirect&utm_campaign=redirect_benefits-gov&modal=b-welcome-1899",false,"null",false,false
apprenticeships.gov,"Department of Labor",200,"https://www.apprenticeship.gov/robots.txt",true,"null",true,robots.txt
apprenticeship.gov,"Department of Labor",200,"https://www.apprenticeship.gov/robots.txt",true,"null",true,robots.txt
vehiclehistory.gov,"Department of Justice",404,"https://vehiclehistory.bja.ojp.gov/redirect-legacy/robots.txt",false,"null",false,false
vcf.gov,"Department of Justice",200,"https://www.vcf.gov/robots.txt",true,"https://www.vcf.gov/sitemap.xml",true,robots.txt
usmarshals.gov,"Department of Justice",200,"https://www.usmarshals.gov/robots.txt",true,"https://www.usmarshals.gov/sitemap.xml",true,robots.txt
userra.gov,"Department of Justice",404,"https://www.justice.gov/servicemembersrobots.txt",false,"null",false,false
usdoj.gov,"Department of Justice",200,"https://www.justice.gov/robots.txt",true,"https://www.justice.gov/sitemap.xml",true,robots.txt
unicor.gov,"Department of Justice",302,"https://www.unicor.gov/",false,"null",false,undefined
ucrdatatool.gov,"Department of Justice",500,"http://www.ucrdatatool.gov/",false,"null",false,undefined
tsc.gov,"Department of Justice",503,"http://www.tsc.gov/",false,"null",false,undefined
tribaljusticeandsafety.gov,"Department of Justice",404,"https://www.justice.gov/tribal/robots.txt",false,"null",false,false
smart.gov,"Department of Justice",404,"https://smart.ojp.gov/redirect-legacy/robots.txt",false,"null",false,false
servicemembers.gov,"Department of Justice",404,"https://www.justice.gov/servicemembersrobots.txt",false,"null",false,false
seized.gov,"Department of Justice",500,"http://www.seized.gov/",false,"null",false,undefined
scra.gov,"Department of Justice",404,"https://www.justice.gov/servicemembersrobots.txt",false,"null",false,false
reentry.gov,"Department of Justice",500,"http://www.reentry.gov/",false,"null",false,undefined
rcfl.gov,"Department of Justice",200,"https://www.rcfl.gov/robots.txt",true,"https://www.rcfl.gov/sitemap.xml.gz",true,robots.txt
psob.gov,"Department of Justice",404,"https://psob.bja.ojp.gov/robots.txt",false,"null",false,false
projectsafeneighborhoods.gov,"Department of Justice",200,"https://www.justice.gov/psn",false,"null",false,false
projectsafechildhood.gov,"Department of Justice",404,"https://www.justice.gov/psc/robots.txt",false,"null",false,false
ovcttac.gov,"Department of Justice",200,"https://www.ovcttac.gov/robots.txt",true,"https://www.ovcttac.gov/views/sitemap.xml",true,robots.txt
ovc.gov,"Department of Justice",404,"https://ovc.ojp.gov/redirect-legacy/robots.txt",false,"null",false,false
ojp.gov,"Department of Justice",200,"https://ojp.gov/robots.txt",true,"https://ojp.gov/sitemap.xml",true,robots.txt
ojjdp.gov,"Department of Justice",404,"https://ojjdp.ojp.gov/redirect-legacy/robots.txt",false,"null",false,false
nvtc.gov,"Department of Justice",403,"https://www.fbi.gov/nvtc",false,"null",false,undefined
nsopw.gov,"Department of Justice",200,"https://www.nsopw.gov/robots.txt",true,"https://www.nsopw.gov/sitemap.xml",true,robots.txt
nsopr.gov,"Department of Justice",500,"http://www.nsopr.gov/",false,"null",false,undefined
nmvtis.gov,"Department of Justice",200,"https://vehiclehistory.bja.ojp.gov/robots.txt",true,"https://vehiclehistory.bja.ojp.gov/sitemap.xml",true,robots.txt
nij.gov,"Department of Justice",404,"https://nij.ojp.gov/redirect-legacy/robots.txt",false,"null",false,false
nicsezcheckfbi.gov,"Department of Justice",404,"https://nicsezcheckfbi.gov/robots.txt",false,"null",false,false
nicic.gov,"Department of Justice",200,"https://nicic.gov/robots.txt",true,"null",true,robots.txt
ncjrs.gov,"Department of Justice",200,"https://www.ncjrs.gov/robots.txt",true,"https://www.ncjrs.gov/sitemap.xml",true,robots.txt
ncirc.gov,"Department of Justice",200,"https://ncirc.bja.ojp.gov/",false,"null",false,false
nationalgangcenter.gov,"Department of Justice",200,"https://nationalgangcenter.ojp.gov/",false,"null",false,false
namus.gov,"Department of Justice",200,"https://www.namus.gov/robots.txt",true,"null",true,robots.txt
medalofvalor.gov,"Department of Justice",404,"https://www.medalofvalor.gov/robots.txt",false,"null",false,false
malwareinvestigator.gov,"Department of Justice",500,"http://www.malwareinvestigator.gov/",false,"null",false,undefined
lep.gov,"Department of Justice",200,"https://www.lep.gov/robots.txt",true,"https://www.lep.gov/sitemap.xml",true,robots.txt
leo.gov,"Department of Justice",500,"http://www.leo.gov/",false,"null",false,undefined
learndoj.gov,"Department of Justice",200,"https://www.justice.gov/jmd/learndoj",false,"null",false,false
learnatf.gov,"Department of Justice",404,"https://learnatf.gov/robots.txt",false,"null",false,false
juvenilecouncil.gov,"Department of Justice",404,"https://juvenilecouncil.ojp.gov/redirect-legacy/robots.txt",false,"null",false,false
justthinktwice.gov,"Department of Justice",200,"https://www.justthinktwice.gov/robots.txt",true,"null",true,robots.txt
justice.gov,"Department of Justice",200,"https://www.justice.gov/robots.txt",true,"https://www.justice.gov/sitemap.xml",true,robots.txt
jcode.gov,"Department of Justice",500,"http://www.jcode.gov/",false,"null",false,undefined
iprcenter.gov,"Department of Justice",200,"https://www.iprcenter.gov/robots.txt",true,"https://www.iprcenter.gov/sitemap.xml.gz",true,robots.txt
interpol.gov,"Department of Justice",404,"https://www.justice.gov/interpol-washington/robots.txt",false,"null",false,false
ic3.gov,"Department of Justice",200,"https://www.ic3.gov/robots.txt",true,"null",true,robots.txt
getsmartaboutdrugs.gov,"Department of Justice",200,"https://www.getsmartaboutdrugs.gov/robots.txt",true,"null",true,robots.txt
fpi.gov,"Department of Justice",500,"http://www.fpi.gov/",false,"null",false,undefined
forfeiture.gov,"Department of Justice",403,"https://www.forfeiture.gov/robots.txt",false,"null",false,false
foia.gov,"Department of Justice",200,"https://www.foia.gov/robots.txt",true,"null",true,robots.txt
firstfreedom.gov,"Department of Justice",404,"https://www.justice.gov/crt/combating-religious-discrimination-and-protecting-religious-freedom-12robots.txt",false,"null",false,false
fbilab.gov,"Department of Justice",500,"http://www.fbilab.gov/",false,"null",false,undefined
fbijobs.gov,"Department of Justice",403,"https://www.fbijobs.gov/",false,"null",false,undefined
fbihr.gov,"Department of Justice",500,"http://www.fbihr.gov/",false,"null",false,undefined
fbi.gov,"Department of Justice",200,"https://www.fbi.gov/robots.txt",true,"https://www.fbi.gov/sitemap.xml.gz",true,robots.txt
fara.gov,"Department of Justice",500,"https://www.fara.gov/",false,"null",false,undefined
epic.gov,"Department of Justice",200,"https://www.dea.gov/what-we-do/law-enforcement/epic",true,"null",true,meta
elderjustice.gov,"Department of Justice",404,"https://www.justice.gov/elderjustice/robots.txt",false,"null",false,false
dsac.gov,"Department of Justice",200,"https://www.dsac.gov/robots.txt",true,"https://www.dsac.gov/sitemap.xml.gz",true,robots.txt
doj.gov,"Department of Justice",500,"http://www.doj.gov/",false,"null",false,undefined
